GSE,GSM,GSM_Organism,GSM_URL
GSE210227,GSM6423860,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423860/suppl/GSM6423860_COVID_AIM_NonNV_CD4_040_TCR.txt.gz']
GSE210227,GSM6423861,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423861/suppl/GSM6423861_COVID_AIM_AIM_CD8_001_TCR.txt.gz']
GSE210227,GSM6423862,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423862/suppl/GSM6423862_COVID_AIM_AIM_CD8_002_TCR.txt.gz']
GSE210227,GSM6423863,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423863/suppl/GSM6423863_COVID_AIM_AIM_CD8_003_TCR.txt.gz']
GSE210227,GSM6423864,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423864/suppl/GSM6423864_COVID_AIM_AIM_CD8_005_TCR.txt.gz']
GSE210227,GSM6423865,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423865/suppl/GSM6423865_COVID_AIM_AIM_CD8_008_TCR.txt.gz']
GSE210227,GSM6423867,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423867/suppl/GSM6423867_COVID_AIM_AIM_CD8_012_TCR.txt.gz']
GSE210227,GSM6423868,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423868/suppl/GSM6423868_COVID_AIM_AIM_CD8_021_TCR.txt.gz']
GSE210227,GSM6423869,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423869/suppl/GSM6423869_COVID_AIM_AIM_CD8_023_TCR.txt.gz']
GSE210227,GSM6423870,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423870/suppl/GSM6423870_COVID_AIM_AIM_CD8_027_TCR.txt.gz']
GSE210227,GSM6423871,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423871/suppl/GSM6423871_COVID_AIM_AIM_CD8_031_TCR.txt.gz']
GSE210227,GSM6423873,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423873/suppl/GSM6423873_COVID_AIM_AIM_CD8_035_TCR.txt.gz']
GSE210227,GSM6423874,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423874/suppl/GSM6423874_COVID_AIM_AIM_CD8_038_TCR.txt.gz']
GSE210227,GSM6423875,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423875/suppl/GSM6423875_COVID_AIM_AIM_CD8_040_TCR.txt.gz']
GSE210227,GSM6423876,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423876/suppl/GSM6423876_COVID_AIM_NonNV_CD8_001_TCR.txt.gz']
GSE210227,GSM6423877,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423877/suppl/GSM6423877_COVID_AIM_NonNV_CD8_002_TCR.txt.gz']
GSE210227,GSM6423878,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423878/suppl/GSM6423878_COVID_AIM_NonNV_CD8_003_TCR.txt.gz']
GSE210227,GSM6423879,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423879/suppl/GSM6423879_COVID_AIM_NonNV_CD8_005_TCR.txt.gz']
GSE210227,GSM6423880,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423880/suppl/GSM6423880_COVID_AIM_NonNV_CD8_008_TCR.txt.gz']
GSE210227,GSM6423882,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423882/suppl/GSM6423882_COVID_AIM_NonNV_CD8_012_TCR.txt.gz']
GSE210227,GSM6423883,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423883/suppl/GSM6423883_COVID_AIM_NonNV_CD8_021_TCR.txt.gz']
GSE210227,GSM6423884,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423884/suppl/GSM6423884_COVID_AIM_NonNV_CD8_023_TCR.txt.gz']
GSE210227,GSM6423885,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423885/suppl/GSM6423885_COVID_AIM_NonNV_CD8_027_TCR.txt.gz']
GSE210227,GSM6423886,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423886/suppl/GSM6423886_COVID_AIM_NonNV_CD8_031_TCR.txt.gz']
GSE210227,GSM6423888,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423888/suppl/GSM6423888_COVID_AIM_NonNV_CD8_035_TCR.txt.gz']
GSE210227,GSM6423889,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423889/suppl/GSM6423889_COVID_AIM_NonNV_CD8_038_TCR.txt.gz']
GSE210227,GSM6423890,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423890/suppl/GSM6423890_COVID_AIM_NonNV_CD8_040_TCR.txt.gz']
GSE210228,GSM6423891,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423891/suppl/GSM6423891_NaraCOVID_TP1_CD4_001_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423892,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423892/suppl/GSM6423892_NaraCOVID_TP1_CD4_002_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423893,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423893/suppl/GSM6423893_NaraCOVID_TP1_CD4_003_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423894,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423894/suppl/GSM6423894_NaraCOVID_TP1_CD4_004_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423895,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423895/suppl/GSM6423895_NaraCOVID_TP1_CD4_005_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423896,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423896/suppl/GSM6423896_NaraCOVID_TP1_CD4_006_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423897,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423897/suppl/GSM6423897_NaraCOVID_TP1_CD4_007_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423898,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423898/suppl/GSM6423898_NaraCOVID_TP1_CD4_008_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423900,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423900/suppl/GSM6423900_NaraCOVID_TP1_CD4_010_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423901,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423901/suppl/GSM6423901_NaraCOVID_TP1_CD4_011_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423902,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423902/suppl/GSM6423902_NaraCOVID_TP1_CD4_012_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423903,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423903/suppl/GSM6423903_NaraCOVID_TP1_CD4_013_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423904,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423904/suppl/GSM6423904_NaraCOVID_TP1_CD4_014_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423905,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423905/suppl/GSM6423905_NaraCOVID_TP1_CD4_015_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423906,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423906/suppl/GSM6423906_NaraCOVID_TP1_CD4_016_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423907,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423907/suppl/GSM6423907_NaraCOVID_TP1_CD4_017_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423908,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423908/suppl/GSM6423908_NaraCOVID_TP1_CD4_018_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423909,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423909/suppl/GSM6423909_NaraCOVID_TP1_CD4_019_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423910,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423910/suppl/GSM6423910_NaraCOVID_TP1_CD4_020_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423911,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423911/suppl/GSM6423911_NaraCOVID_TP1_CD4_021_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423912,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423912/suppl/GSM6423912_NaraCOVID_TP1_CD4_022_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423913,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423913/suppl/GSM6423913_NaraCOVID_TP1_CD4_023_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423914,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423914/suppl/GSM6423914_NaraCOVID_TP1_CD4_024_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423915,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423915/suppl/GSM6423915_NaraCOVID_TP1_CD4_025_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423916,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423916/suppl/GSM6423916_NaraCOVID_TP1_CD4_026_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423917,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423917/suppl/GSM6423917_NaraCOVID_TP1_CD4_027_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423919,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423919/suppl/GSM6423919_NaraCOVID_TP1_CD4_029_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423920,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423920/suppl/GSM6423920_NaraCOVID_TP1_CD4_030_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423921,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423921/suppl/GSM6423921_NaraCOVID_TP1_CD4_031_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423922,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423922/suppl/GSM6423922_NaraCOVID_TP1_CD4_032_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423923,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423923/suppl/GSM6423923_NaraCOVID_TP1_CD4_033_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423925,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423925/suppl/GSM6423925_NaraCOVID_TP1_CD4_035_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423926,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423926/suppl/GSM6423926_NaraCOVID_TP1_CD4_036_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423927,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423927/suppl/GSM6423927_NaraCOVID_TP1_CD4_037_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423928,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423928/suppl/GSM6423928_NaraCOVID_TP1_CD4_038_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423929,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423929/suppl/GSM6423929_NaraCOVID_TP1_CD4_039_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423930,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423930/suppl/GSM6423930_NaraCOVID_TP1_CD4_040_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423931,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423931/suppl/GSM6423931_NaraCOVID_TP1_CD4_041_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423932,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423932/suppl/GSM6423932_NaraCOVID_TP1_CD8_001_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423933,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423933/suppl/GSM6423933_NaraCOVID_TP1_CD8_002_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423934,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423934/suppl/GSM6423934_NaraCOVID_TP1_CD8_003_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423935,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423935/suppl/GSM6423935_NaraCOVID_TP1_CD8_004_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423936,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423936/suppl/GSM6423936_NaraCOVID_TP1_CD8_005_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423937,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423937/suppl/GSM6423937_NaraCOVID_TP1_CD8_006_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423938,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423938/suppl/GSM6423938_NaraCOVID_TP1_CD8_007_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423939,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423939/suppl/GSM6423939_NaraCOVID_TP1_CD8_008_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423941,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423941/suppl/GSM6423941_NaraCOVID_TP1_CD8_010_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423942,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423942/suppl/GSM6423942_NaraCOVID_TP1_CD8_011_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423943,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423943/suppl/GSM6423943_NaraCOVID_TP1_CD8_012_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423944,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423944/suppl/GSM6423944_NaraCOVID_TP1_CD8_013_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423945,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423945/suppl/GSM6423945_NaraCOVID_TP1_CD8_014_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423946,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423946/suppl/GSM6423946_NaraCOVID_TP1_CD8_015_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423947,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423947/suppl/GSM6423947_NaraCOVID_TP1_CD8_016_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423948,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423948/suppl/GSM6423948_NaraCOVID_TP1_CD8_017_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423949,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423949/suppl/GSM6423949_NaraCOVID_TP1_CD8_018_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423950,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423950/suppl/GSM6423950_NaraCOVID_TP1_CD8_019_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423951,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423951/suppl/GSM6423951_NaraCOVID_TP1_CD8_020_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423952,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423952/suppl/GSM6423952_NaraCOVID_TP1_CD8_021_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423953,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423953/suppl/GSM6423953_NaraCOVID_TP1_CD8_022_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423954,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423954/suppl/GSM6423954_NaraCOVID_TP1_CD8_023_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423955,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423955/suppl/GSM6423955_NaraCOVID_TP1_CD8_024_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423956,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423956/suppl/GSM6423956_NaraCOVID_TP1_CD8_025_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423957,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423957/suppl/GSM6423957_NaraCOVID_TP1_CD8_026_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423958,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423958/suppl/GSM6423958_NaraCOVID_TP1_CD8_027_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423960,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423960/suppl/GSM6423960_NaraCOVID_TP1_CD8_029_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423961,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423961/suppl/GSM6423961_NaraCOVID_TP1_CD8_030_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423962,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423962/suppl/GSM6423962_NaraCOVID_TP1_CD8_031_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423963,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423963/suppl/GSM6423963_NaraCOVID_TP1_CD8_032_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423964,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423964/suppl/GSM6423964_NaraCOVID_TP1_CD8_033_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423966,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423966/suppl/GSM6423966_NaraCOVID_TP1_CD8_035_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423967,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423967/suppl/GSM6423967_NaraCOVID_TP1_CD8_036_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423968,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423968/suppl/GSM6423968_NaraCOVID_TP1_CD8_037_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423969,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423969/suppl/GSM6423969_NaraCOVID_TP1_CD8_038_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423970,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423970/suppl/GSM6423970_NaraCOVID_TP1_CD8_039_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423971,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423971/suppl/GSM6423971_NaraCOVID_TP1_CD8_040_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423972,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423972/suppl/GSM6423972_NaraCOVID_TP1_CD8_041_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423973,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423973/suppl/GSM6423973_NaraCOVID_TP2_CD4_001_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423974,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423974/suppl/GSM6423974_NaraCOVID_TP2_CD4_002_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423975,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423975/suppl/GSM6423975_NaraCOVID_TP2_CD4_003_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423976,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423976/suppl/GSM6423976_NaraCOVID_TP2_CD4_004_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423977,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423977/suppl/GSM6423977_NaraCOVID_TP2_CD4_005_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423978,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423978/suppl/GSM6423978_NaraCOVID_TP2_CD4_006_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423979,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423979/suppl/GSM6423979_NaraCOVID_TP2_CD4_007_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423980,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423980/suppl/GSM6423980_NaraCOVID_TP2_CD4_008_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423982,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423982/suppl/GSM6423982_NaraCOVID_TP2_CD4_010_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423983,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423983/suppl/GSM6423983_NaraCOVID_TP2_CD4_011_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423984,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423984/suppl/GSM6423984_NaraCOVID_TP2_CD4_012_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423985,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423985/suppl/GSM6423985_NaraCOVID_TP2_CD4_013_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423986,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423986/suppl/GSM6423986_NaraCOVID_TP2_CD4_014_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423987,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423987/suppl/GSM6423987_NaraCOVID_TP2_CD4_015_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423988,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423988/suppl/GSM6423988_NaraCOVID_TP2_CD4_016_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423989,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423989/suppl/GSM6423989_NaraCOVID_TP2_CD4_017_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423990,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423990/suppl/GSM6423990_NaraCOVID_TP2_CD4_018_TCR.pool.strict.table.txt.gz']
GSE210228,GSM6423991,['Homo sapiens'],['ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6423nnn/GSM6423991/suppl/GSM6423991_NaraCOVID_TP2_CD4_019_TCR.pool.strict.table.txt.gz']
